Text,Timestamp
No warning,2023-08-07 05:07:17.987844
No warning,2023-08-07 06:10:11.476133
No warning,2023-08-07 07:07:33.901613
No warning,2023-08-07 08:09:44.209444
No warning,2023-08-07 09:07:37.339977
No warning,2023-08-07 10:07:42.928610
No warning,2023-08-07 11:05:38.595290
No warning,2023-08-07 12:13:30.150818
No warning,2023-08-07 13:10:11.822790
No warning,2023-08-07 14:06:47.953437
No warning,2023-08-07 15:07:35.074427
No warning,2023-08-07 16:08:45.628845
No warning,2023-08-07 17:06:34.139834
No warning,2023-08-07 18:08:35.950484
No warning,2023-08-07 19:05:22.441691
No warning,2023-08-07 20:07:28.195045
No warning,2023-08-07 21:06:27.465065
No warning,2023-08-07 22:06:40.014671
No warning,2023-08-07 23:06:49.097438
No warning,2023-08-08 00:39:02.527112
No warning,2023-08-08 01:55:16.162773
No warning,2023-08-08 02:23:48.698116
No warning,2023-08-08 03:07:52.106955
"Störningar i tågtrafikenSenast ändrad idag kl 05:31HYLLIE - SVEDALADet är stopp i tågtrafiken genom Oxie. Inga tåg kan i nuläget passera. Vi återkommer när mer information finns tillgänglig.Orsaken är ett ett träd på spåret.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-08 04:08:24.295922
No warning,2023-08-08 05:07:03.590350
No warning,2023-08-08 06:09:28.242920
No warning,2023-08-08 07:06:49.698774
No warning,2023-08-08 08:09:28.299807
No warning,2023-08-08 09:07:17.273081
No warning,2023-08-08 10:07:30.655628
No warning,2023-08-08 11:05:51.493379
"Störningar i tågtrafikenSenast ändrad idag kl 14:09HELSINGBORG - KATTARP - ÄNGELHOLMFörseningar och inställda avgångar mellan Kattarp och Ängelholm. Vissa tåg blir delinställda och andra leds om på annan bana.Orsaken är ett elfel.ALTERNATIVA RESVÄGARSök din specifika avgång för information om bussersättning och försening.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-08 12:13:40.846081
"Störningar i tågtrafikenSenast ändrad idag kl 14:09HELSINGBORG - KATTARP - ÄNGELHOLMFörseningar och inställda avgångar mellan Kattarp och Ängelholm. Vissa tåg blir delinställda och andra leds om på annan bana.Orsaken är ett elfel.ALTERNATIVA RESVÄGARSök din specifika avgång för information om bussersättning och försening.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-08 13:09:37.838139
"Störningar i tågtrafikenSenast ändrad idag kl 15:27HELSINGBORG - KATTARP - ÄNGELHOLMFörseningar och inställda avgångar mellan Kattarp och Ängelholm. Vissa tåg blir delinställda och andra leds om på annan bana. Prognos 19:00.Orsaken är ett elfel.ALTERNATIVA RESVÄGARSök din specifika avgång för information om bussersättning (bussar ersätter i mycket begränsad omfattning) och försening.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-08 14:06:33.250226
"Störningar i tågtrafikenSenast ändrad idag kl 15:27HELSINGBORG - KATTARP - ÄNGELHOLMFörseningar och inställda avgångar mellan Kattarp och Ängelholm. Vissa tåg blir delinställda och andra leds om på annan bana. Prognos 19:00.Orsaken är ett elfel.ALTERNATIVA RESVÄGARSök din specifika avgång för information om bussersättning (bussar ersätter i mycket begränsad omfattning) och försening.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-08 15:07:33.105951
"Störningar i tågtrafikenSenast ändrad idag kl 17:53HELSINGBORG - KATTARP - ÄNGELHOLMFörseningar och inställda avgångar mellan Kattarp och Ängelholm. Vissa tåg blir delinställda och andra leds om på annan bana. Prognos 20:00.Orsaken är ett elfel.ALTERNATIVA RESVÄGARSök din specifika avgång för information om bussersättning (bussar ersätter i mycket begränsad omfattning) och försening.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-08 16:09:03.103720
"Störningar i tågtrafikenSenast ändrad idag kl 17:53HELSINGBORG - KATTARP - ÄNGELHOLMFörseningar och inställda avgångar mellan Kattarp och Ängelholm. Vissa tåg blir delinställda och andra leds om på annan bana. Prognos 20:00.Orsaken är ett elfel.ALTERNATIVA RESVÄGARSök din specifika avgång för information om bussersättning (bussar ersätter i mycket begränsad omfattning) och försening.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-08 17:07:02.578671
No warning,2023-08-08 18:09:36.445742
No warning,2023-08-08 19:06:05.774253
No warning,2023-08-08 20:07:47.402177
No warning,2023-08-08 21:06:27.185742
No warning,2023-08-08 22:07:10.640580
No warning,2023-08-08 23:06:49.707700
No warning,2023-08-09 00:40:37.383383
No warning,2023-08-09 01:56:07.657066
No warning,2023-08-09 02:24:48.138624
No warning,2023-08-09 03:07:46.432651
No warning,2023-08-09 04:08:43.100265
No warning,2023-08-09 05:06:56.848323
No warning,2023-08-09 06:09:35.615210
No warning,2023-08-09 07:07:08.324588
No warning,2023-08-09 08:10:16.906955
No warning,2023-08-09 09:07:44.902502
No warning,2023-08-09 10:07:46.173626
No warning,2023-08-09 11:06:09.308931
No warning,2023-08-09 12:13:49.608727
No warning,2023-08-09 13:12:11.810086
"Störningar i tågtrafikenSenast ändrad idag kl 15:55GÖTEBORG - FALKENBERGDet är stopp i tågtrafiken mellan Göteborg och Falkenberg.Orsaken är väderleksförhållande. Prognos saknas i nuläget.ALTERNATIVA RESVÄGAREtt antal bussar kör mellan Göteborg och Falkenberg för att hämta upp kvarvarande resenärer, efter detta så kör ingen ersättningstrafik. Hänvisning till resegarantin.För information om specifika avgångar,sök din resa.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-08-09 14:07:33.605962
"Störningar i tågtrafikenSenast ändrad idag kl 16:48GÖTEBORG - FALKENBERGDet är stopp i tågtrafiken mellan Göteborg och Falkenberg. Vi avråder resenärer från att åka kollektivt mellan denna sträcka.Orsaken är väderleksförhållande. Prognos saknas i nuläget.ALTERNATIVA RESVÄGAREtt begränsad antal bussar kör mellan Göteborg - Varberg - Falkenberg - Halmstad för att hämta upp kvarvarande resenärer, efter detta så kör ingen ersättningstrafik. Hänvisning till resegarantin.För information om specifika avgångar,sök din resa.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-08-09 15:09:14.125310
"Störningar i tågtrafikenSenast ändrad idag kl 16:48GÖTEBORG - FALKENBERGDet är stopp i tågtrafiken mellan Göteborg och Falkenberg. Vi avråder resenärer från att åka kollektivt mellan denna sträcka.Orsaken är väderleksförhållande. Prognos saknas i nuläget.ALTERNATIVA RESVÄGAREtt begränsad antal bussar kör mellan Göteborg - Varberg - Falkenberg - Halmstad för att hämta upp kvarvarande resenärer, efter detta så kör ingen ersättningstrafik. Hänvisning till resegarantin.För information om specifika avgångar,sök din resa.För ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.Visa merVisa mindre",2023-08-09 16:10:36.519718
"Störningar i tågtrafikenSenast ändrad idag kl 18:38GÖTEBORG - FALKENBERGDet är stopp i tågtrafiken mellan Göteborg och Falkenberg. Vi avråder resenärer från att åka kollektivt mellan denna sträcka.Orsaken är väderleksförhållande. Prognos saknas i nuläget.ALTERNATIVA RESVÄGARDet finns ingen ersättningstrafik mellan Göteborg - Falkenberg - Göteborg. Hänvisning till resegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-09 17:06:54.524012
"Störningar i tågtrafikenSenast ändrad idag kl 18:38GÖTEBORG - FALKENBERGDet är stopp i tågtrafiken mellan Göteborg och Falkenberg. Vi avråder resenärer från att åka kollektivt mellan denna sträcka.Orsaken är väderleksförhållande. Prognos saknas i nuläget.ALTERNATIVA RESVÄGARDet finns ingen ersättningstrafik mellan Göteborg - Falkenberg - Göteborg. Hänvisning till resegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-09 18:09:16.795175
"Störningar i tågtrafikenSenast ändrad idag kl 20:41MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-09 19:06:06.018857
"Störningar i tågtrafikenSenast ändrad idag kl 20:41MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-09 20:07:54.329356
"Störningar i tågtrafikenSenast ändrad idag kl 20:41MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-09 21:06:50.344482
"Störningar i tågtrafikenSenast ändrad idag kl 20:41MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-09 22:06:42.277977
"Störningar i tågtrafikenSenast ändrad idag kl 20:41MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-09 23:06:46.514568
"Störningar i tågtrafikenSenast ändrad igår kl 20:41MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 00:41:58.871973
"Störningar i tågtrafikenSenast ändrad igår kl 20:41MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 02:00:22.834204
"Störningar i tågtrafikenSenast ändrad igår kl 20:41MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 03:07:37.344857
"Störningar i tågtrafikenSenast ändrad igår kl 20:41MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 04:08:46.194985
"Störningar i tågtrafikenSenast ändrad igår kl 20:41MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 05:07:21.607537
"Störningar i tågtrafikenSenast ändrad igår kl 20:41MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 06:09:46.367448
"Störningar i tågtrafikenSenast ändrad igår kl 20:41MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 07:06:52.858206
"Störningar i tågtrafikenSenast ändrad idag kl 09:12MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 08:10:01.914367
"Störningar i tågtrafikenSenast ändrad idag kl 09:12MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg  på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik finns i begränsad omfattning från kl. 05-24 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 09:08:09.546195
"Störningar i tågtrafikenSenast ändrad idag kl 11:27MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 10:07:46.048005
"Störningar i tågtrafikenSenast ändrad idag kl 11:27MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 11:06:10.225702
"Störningar i tågtrafikenSenast ändrad idag kl 11:27MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 12:13:52.284187
"Störningar i tågtrafikenSenast ändrad idag kl 11:27MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 13:13:03.904391
"Störningar i tågtrafikenSenast ändrad idag kl 15:39HELSINGBORG - RAMLÖSA - MALMÖ/HÄSSLEHOLMDet är stopp i tågtrafiken mellan Helsingborg och Ramlösa. Inga tåg kan i nuläget köra på sträckan. Vi återkommer när mer information finns tillgänglig.Orsaken är en incident.För information om specifika avgångar,sök din resa.MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 14:07:25.697765
"Störningar i tågtrafikenSenast ändrad idag kl 17:06HELSINGBORG - RAMLÖSA - MALMÖ/HÄSSLEHOLMVi kör åter mellan Helsingborg och Ramlösa. Förseningar och delinställda avgångar kommer att förekomma ett tag framöver.Orsaken var en incident.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar fortsätter att ersätta i pendeltrafik mellan Landskrona och Helsingborg en kort stund till framöver.Res också med ordinarie busstrafikLinje 138: Häljarp – Landskrona SkeppsbronLinje 218: Helsingborg C – Landskrona SkeppsbronFör ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 15:07:50.468231
"Störningar i tågtrafikenSenast ändrad idag kl 17:06HELSINGBORG - RAMLÖSA - MALMÖ/HÄSSLEHOLMVi kör åter mellan Helsingborg och Ramlösa. Förseningar och delinställda avgångar kommer att förekomma ett tag framöver.Orsaken var en incident.För information om specifika avgångar,sök din resa.ALTERNATIVA RESVÄGARBussar fortsätter att ersätta i pendeltrafik mellan Landskrona och Helsingborg en kort stund till framöver.Res också med ordinarie busstrafikLinje 138: Häljarp – Landskrona SkeppsbronLinje 218: Helsingborg C – Landskrona SkeppsbronFör ersättningsbussarnas hållplatslägen, seStations- och hållplatskartor.MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 16:09:11.821642
"Störningar i tågtrafikenSenast ändrad idag kl 18:09MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 17:06:25.178018
"Störningar i tågtrafikenSenast ändrad idag kl 18:09MÖLNDAL - FALKENBERGAll tågtrafik med Öresundståg är inställd mellan Mölndal och Falkenberg på grund av storm och översvämning. Tågtrafiken förväntas återupptas från och med den 11 augusti.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 18:08:50.913929
"Störningar i tågtrafikenSenast ändrad idag kl 20:22MÖLNDAL - FALKENBERGTågtrafiken mellan Mölndal - Falkenberg beräknas kunna köra imorgon 11/8. Delinställda och försenade avgångar kommer att förekomma.Förändringar i nuvarande upplägg kan komma att förändras på kort varsel, håll er uppdaterade i app och hemsida.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 19:05:03.457835
"Störningar i tågtrafikenSenast ändrad idag kl 20:22MÖLNDAL - FALKENBERGTågtrafiken mellan Mölndal - Falkenberg beräknas kunna köra imorgon 11/8. Delinställda och försenade avgångar kommer att förekomma.Förändringar i nuvarande upplägg kan komma att förändras på kort varsel, håll er uppdaterade i app och hemsida.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 20:07:10.240779
"Störningar i tågtrafikenSenast ändrad idag kl 20:22MÖLNDAL - FALKENBERGTågtrafiken mellan Mölndal - Falkenberg beräknas kunna köra imorgon 11/8. Delinställda och försenade avgångar kommer att förekomma.Förändringar i nuvarande upplägg kan komma att förändras på kort varsel, håll er uppdaterade i app och hemsida.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 21:06:29.275350
"Störningar i tågtrafikenSenast ändrad idag kl 20:22MÖLNDAL - FALKENBERGTågtrafiken mellan Mölndal - Falkenberg beräknas kunna köra imorgon 11/8. Delinställda och försenade avgångar kommer att förekomma.Förändringar i nuvarande upplägg kan komma att förändras på kort varsel, håll er uppdaterade i app och hemsida.ALTERNATIVA RESVÄGARErsättningstrafik kör mellan Falkenberg och Göteborg i begränsad omfattning mellan kl. 05:00 - 24:00 den 10 augusti.Resenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 22:06:22.368954
"Störningar i tågtrafikenSenast ändrad den 2023-08-11 klockan 00:51MÖLNDAL - FALKENBERGTågtrafiken mellan Mölndal - Falkenberg beräknas kunna köra idag 11/8. Delinställda och försenade avgångar kommer att förekomma.Förändringar i nuvarande upplägg kan komma att förändras på kort varsel, håll er uppdaterade i app och hemsida.ALTERNATIVA RESVÄGARResenärer uppmanas att undvika resa i den mån det är möjligt och hålla sig uppdaterade här på hemsidan.Se även villkoren förresegarantin.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-10 23:06:59.991433
"Vi kör igenSenast ändrad idag kl 01:30MÖLNDAL - FALKENBERGVi kör igen efter stopp i tågtrafiken mellan Mölndal - Falkenberg. Delinställda och försenade avgångar kommer att förekomma.Orsaken var väderleksförhållande.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-11 00:32:02.342479
"Vi kör igenSenast ändrad idag kl 02:53MÖLNDAL - FALKENBERGVi kör igen efter stopp i tågtrafiken mellan Mölndal - Falkenberg.Delinställda och försenade avgångar kommer att förekomma.Orsaken var väderleksförhållande.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-11 01:37:46.322269
"Vi kör igenSenast ändrad idag kl 02:53MÖLNDAL - FALKENBERGVi kör igen efter stopp i tågtrafiken mellan Mölndal - Falkenberg.Delinställda och försenade avgångar kommer att förekomma.Orsaken var väderleksförhållande.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-11 02:11:15.692080
"Vi kör igenSenast ändrad idag kl 02:53MÖLNDAL - FALKENBERGVi kör igen efter stopp i tågtrafiken mellan Mölndal - Falkenberg.Delinställda och försenade avgångar kommer att förekomma.Orsaken var väderleksförhållande.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-11 03:07:12.096990
"Vi kör igenSenast ändrad idag kl 05:24MÖLNDAL - FALKENBERGVi kör igen efter stopp i tågtrafiken mellan Mölndal - Falkenberg.Delinställda och försenade avgångar kommer att förekomma.Orsaken var väderleksförhållande.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-11 04:08:27.805428
"Vi kör igenSenast ändrad idag kl 05:24MÖLNDAL - FALKENBERGVi kör igen efter stopp i tågtrafiken mellan Mölndal - Falkenberg.Delinställda och försenade avgångar kommer att förekomma.Orsaken var väderleksförhållande.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-11 05:07:08.896216
"Vi kör igenSenast ändrad idag kl 05:24MÖLNDAL - FALKENBERGVi kör igen efter stopp i tågtrafiken mellan Mölndal - Falkenberg.Delinställda och försenade avgångar kommer att förekomma.Orsaken var väderleksförhållande.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-11 06:09:29.082282
"Vi kör igenSenast ändrad idag kl 05:24MÖLNDAL - FALKENBERGVi kör igen efter stopp i tågtrafiken mellan Mölndal - Falkenberg.Delinställda och försenade avgångar kommer att förekomma.Orsaken var väderleksförhållande.För information om specifika avgångar,sök din resa.Visa merVisa mindre",2023-08-11 07:06:41.826261
No warning,2023-08-11 08:09:08.034880
No warning,2023-08-11 09:07:09.229795
No warning,2023-08-11 10:07:31.992537
No warning,2023-08-11 11:05:47.376325
No warning,2023-08-11 12:12:28.284535
